,Location,Address_1,Address_2,Postal Code,City,Province,Phone,Fax,URL,Features,Services,Description,Name,Job Title,Week_Day,Open,Close,Bio
106,CBI Health Centre - Calgary Deerfoot Meadows,30 Glendeer Circle SE ,Suite 100,T2H 2Z7,Calgary,AB,403.263.9945,403.263.9948,https://www.cbi.ca/web/physiotherapy-calgary-glendeer-south-east," Free Parking ,  Wheelchair Accessible ",Disability Management;Health and Safety Consulting;Kinesiology;MVA Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning;Workplace Education and Training," Better health begins here Our CBI Rehabilitation Services focus is on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life. ",No Team,No Team,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '4:00pm']",No Team
107,CBI Health Centre - Calgary Northeast,999 36th Street Northeast ,Suite 940,T2A 7X6,Calgary,AB,403.235.5884,403.272.4595,https://www.cbi.ca/web/physiotherapy-calgary-36-north-east," Free Parking ,  Wheelchair Accessible ",Acupuncture/IMS;Health and Safety Consulting;Kinesiology;MVA Rehabilitation;Occupational Therapy;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Cathleen Digel,Kinesiologist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:30am', '7:30am', '7:30am', '7:30am', '7:30am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '5:00pm']",
108,CBI Health Centre - Calgary Northeast,999 36th Street Northeast ,Suite 940,T2A 7X6,Calgary,AB,403.235.5884,403.272.4595,https://www.cbi.ca/web/physiotherapy-calgary-36-north-east," Free Parking ,  Wheelchair Accessible ",Acupuncture/IMS;Health and Safety Consulting;Kinesiology;MVA Rehabilitation;Occupational Therapy;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Chelsey Crandell,Physiotherapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:30am', '7:30am', '7:30am', '7:30am', '7:30am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '5:00pm']",
109,CBI Health Centre - Calgary Northeast,999 36th Street Northeast ,Suite 940,T2A 7X6,Calgary,AB,403.235.5884,403.272.4595,https://www.cbi.ca/web/physiotherapy-calgary-36-north-east," Free Parking ,  Wheelchair Accessible ",Acupuncture/IMS;Health and Safety Consulting;Kinesiology;MVA Rehabilitation;Occupational Therapy;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Courtney Lyall,Acute Kinesiologist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:30am', '7:30am', '7:30am', '7:30am', '7:30am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '5:00pm']",
110,CBI Health Centre - Calgary Northeast,999 36th Street Northeast ,Suite 940,T2A 7X6,Calgary,AB,403.235.5884,403.272.4595,https://www.cbi.ca/web/physiotherapy-calgary-36-north-east," Free Parking ,  Wheelchair Accessible ",Acupuncture/IMS;Health and Safety Consulting;Kinesiology;MVA Rehabilitation;Occupational Therapy;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",James Pan,Physiotherapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:30am', '7:30am', '7:30am', '7:30am', '7:30am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '5:00pm']",
111,CBI Health Centre - Calgary Northeast,999 36th Street Northeast ,Suite 940,T2A 7X6,Calgary,AB,403.235.5884,403.272.4595,https://www.cbi.ca/web/physiotherapy-calgary-36-north-east," Free Parking ,  Wheelchair Accessible ",Acupuncture/IMS;Health and Safety Consulting;Kinesiology;MVA Rehabilitation;Occupational Therapy;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Mark Powell,Kinesiologist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:30am', '7:30am', '7:30am', '7:30am', '7:30am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '5:00pm']",
112,CBI Health Centre - Calgary Northeast,999 36th Street Northeast ,Suite 940,T2A 7X6,Calgary,AB,403.235.5884,403.272.4595,https://www.cbi.ca/web/physiotherapy-calgary-36-north-east," Free Parking ,  Wheelchair Accessible ",Acupuncture/IMS;Health and Safety Consulting;Kinesiology;MVA Rehabilitation;Occupational Therapy;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Muzna Choudhry,Vocational Specialist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:30am', '7:30am', '7:30am', '7:30am', '7:30am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '5:00pm']",
113,CBI Health Centre - Calgary Northeast,999 36th Street Northeast ,Suite 940,T2A 7X6,Calgary,AB,403.235.5884,403.272.4595,https://www.cbi.ca/web/physiotherapy-calgary-36-north-east," Free Parking ,  Wheelchair Accessible ",Acupuncture/IMS;Health and Safety Consulting;Kinesiology;MVA Rehabilitation;Occupational Therapy;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Niya Hunt,Kinesiologist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:30am', '7:30am', '7:30am', '7:30am', '7:30am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '5:00pm']",
114,CBI Health Centre - Calgary Northeast,999 36th Street Northeast ,Suite 940,T2A 7X6,Calgary,AB,403.235.5884,403.272.4595,https://www.cbi.ca/web/physiotherapy-calgary-36-north-east," Free Parking ,  Wheelchair Accessible ",Acupuncture/IMS;Health and Safety Consulting;Kinesiology;MVA Rehabilitation;Occupational Therapy;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Odessa Hewlko,Clinic Manager,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:30am', '7:30am', '7:30am', '7:30am', '7:30am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '5:00pm']",
115,CBI Health Centre - Calgary Northeast,999 36th Street Northeast ,Suite 940,T2A 7X6,Calgary,AB,403.235.5884,403.272.4595,https://www.cbi.ca/web/physiotherapy-calgary-36-north-east," Free Parking ,  Wheelchair Accessible ",Acupuncture/IMS;Health and Safety Consulting;Kinesiology;MVA Rehabilitation;Occupational Therapy;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Sherry Phalen,Vocational Specialist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:30am', '7:30am', '7:30am', '7:30am', '7:30am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '5:00pm']",
116,CBI Health Centre - Calgary Northeast,999 36th Street Northeast ,Suite 940,T2A 7X6,Calgary,AB,403.235.5884,403.272.4595,https://www.cbi.ca/web/physiotherapy-calgary-36-north-east," Free Parking ,  Wheelchair Accessible ",Acupuncture/IMS;Health and Safety Consulting;Kinesiology;MVA Rehabilitation;Occupational Therapy;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Sophia Dayfoot,Kinesiologist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:30am', '7:30am', '7:30am', '7:30am', '7:30am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '5:00pm']",
117,CBI Health Centre - Calgary South,240 Midpark Way SE ,Suite 103,T2X 1N4,Calgary,AB,403.256.8060,403.254.2707,https://www.cbi.ca/web/physiotherapy-calgary-midpark-south-east," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Custom Orthotics/Bracing & Splinting;Disability Management;Health and Safety Consulting;Independent Medical Examinations;Kinesiology;MVA Rehabilitation;Massage Therapy;Occupational Therapy;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Holly Locke,Kinesiologist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:30am', '7:30am', '7:30am', '7:30am', '7:30am']","['7:00pm', '7:00pm', '7:00pm', '7:00pm', '5:00pm']",
